group,qid,docno,passage_length_words,query_jaccard,colbert_percentile,simcse_to_top4,ner_density_per100w
D_Broader_Pool,300025,msmarco_passage_29_300498868,43,0.07317073170731707,61.61616161616161,,2.3255813953488373
D_Broader_Pool,300025,msmarco_passage_05_494940863,45,0.14285714285714285,60.60606060606061,,13.333333333333334
D_Broader_Pool,300025,msmarco_passage_28_865414530,53,0.1111111111111111,59.5959595959596,,5.660377358490566
D_Broader_Pool,300025,msmarco_passage_05_28772869,63,0.09375,58.58585858585859,,7.936507936507937
D_Broader_Pool,300025,msmarco_passage_68_212793328,55,0.12244897959183673,57.57575757575757,,0.0
D_Broader_Pool,300025,msmarco_passage_29_752023711,47,0.15789473684210525,56.56565656565656,,4.25531914893617
D_Broader_Pool,300025,msmarco_passage_58_714478309,47,0.11627906976744186,55.55555555555556,,0.0
D_Broader_Pool,300025,msmarco_passage_57_329407553,82,0.11666666666666667,54.54545454545454,,3.658536585365854
D_Broader_Pool,300025,msmarco_passage_67_1629936,45,0.11904761904761904,53.535353535353536,,2.2222222222222223
D_Broader_Pool,300025,msmarco_passage_68_165142816,73,0.11320754716981132,52.52525252525253,,1.36986301369863
D_Broader_Pool,300025,msmarco_passage_37_77317847,46,0.11363636363636363,51.515151515151516,,2.1739130434782608
D_Broader_Pool,300025,msmarco_passage_48_479045855,46,0.17142857142857143,50.5050505050505,,10.869565217391305
D_Broader_Pool,300025,msmarco_passage_60_347669971,47,0.08333333333333333,49.494949494949495,,6.382978723404255
D_Broader_Pool,300025,msmarco_passage_00_163729495,40,0.12195121951219512,48.484848484848484,,5.0
D_Broader_Pool,300025,msmarco_passage_12_53431738,40,0.12195121951219512,47.47474747474747,,5.0
D_Broader_Pool,300025,msmarco_passage_12_39467890,40,0.12195121951219512,46.464646464646464,,5.0
D_Broader_Pool,300025,msmarco_passage_67_1335487,55,0.1,45.45454545454546,,1.8181818181818181
D_Broader_Pool,300025,msmarco_passage_26_701334157,45,0.09090909090909091,44.44444444444444,,13.333333333333334
D_Broader_Pool,300025,msmarco_passage_31_620112557,44,0.11904761904761904,43.43434343434344,,0.0
D_Broader_Pool,300025,msmarco_passage_67_1476721,44,0.11904761904761904,42.42424242424242,,0.0
D_Broader_Pool,300025,msmarco_passage_28_605832986,50,0.10416666666666667,41.41414141414141,,10.0
D_Broader_Pool,300025,msmarco_passage_60_347315974,53,0.08163265306122448,40.40404040404041,,3.7735849056603774
D_Broader_Pool,300025,msmarco_passage_03_833777696,45,0.10526315789473684,39.39393939393939,,2.2222222222222223
D_Broader_Pool,300025,msmarco_passage_28_863223069,50,0.10638297872340426,38.38383838383839,,2.0
D_Broader_Pool,300025,msmarco_passage_02_460347912,50,0.10638297872340426,37.37373737373737,,2.0
D_Broader_Pool,300025,msmarco_passage_32_786917093,48,0.13953488372093023,36.36363636363637,,4.166666666666667
D_Broader_Pool,300025,msmarco_passage_03_116700187,48,0.13953488372093023,35.35353535353535,,4.166666666666667
D_Broader_Pool,300025,msmarco_passage_12_60198128,51,0.045454545454545456,34.34343434343434,,3.9215686274509802
D_Broader_Pool,300025,msmarco_passage_43_478922277,45,0.06521739130434782,33.333333333333336,,11.11111111111111
D_Broader_Pool,300025,msmarco_passage_05_637331021,45,0.06521739130434782,32.32323232323232,,11.11111111111111
D_Broader_Pool,300025,msmarco_passage_67_1777942,53,0.1,31.313131313131315,,0.0
D_Broader_Pool,300025,msmarco_passage_21_552073940,41,0.15,30.303030303030297,,0.0
D_Broader_Pool,300025,msmarco_passage_09_861287934,44,0.07142857142857142,29.292929292929294,,9.090909090909092
D_Broader_Pool,300025,msmarco_passage_60_235065767,51,0.061224489795918366,28.282828282828287,,9.803921568627452
D_Broader_Pool,300025,msmarco_passage_64_341030026,79,0.06944444444444445,27.27272727272727,,11.39240506329114
D_Broader_Pool,300025,msmarco_passage_05_734061511,55,0.058823529411764705,26.262626262626267,,7.2727272727272725
D_Broader_Pool,300025,msmarco_passage_56_147392857,36,0.1111111111111111,25.25252525252525,,2.7777777777777777
D_Broader_Pool,300025,msmarco_passage_44_61706146,45,0.125,24.242424242424242,,0.0
D_Broader_Pool,300025,msmarco_passage_05_790307216,45,0.125,23.23232323232324,,0.0
D_Broader_Pool,300025,msmarco_passage_05_790407003,45,0.125,22.22222222222222,,0.0
D_Broader_Pool,300025,msmarco_passage_29_49710876,79,0.06896551724137931,21.212121212121215,,5.063291139240507
D_Broader_Pool,300025,msmarco_passage_52_629959888,54,0.061224489795918366,20.2020202020202,,3.7037037037037037
D_Broader_Pool,300025,msmarco_passage_09_416975917,53,0.1,19.191919191919194,,7.547169811320755
D_Broader_Pool,300025,msmarco_passage_64_373890460,53,0.14583333333333334,18.181818181818176,,1.8867924528301887
D_Broader_Pool,300025,msmarco_passage_02_125607648,55,0.1276595744680851,17.17171717171717,,1.8181818181818181
D_Broader_Pool,300025,msmarco_passage_68_149059129,52,0.05660377358490566,16.161616161616166,,0.0
D_Broader_Pool,300025,msmarco_passage_39_627944418,62,0.041666666666666664,15.151515151515149,,1.6129032258064515
D_Broader_Pool,300025,msmarco_passage_68_172633202,58,0.11363636363636363,14.141414141414144,,0.0
D_Broader_Pool,300025,msmarco_passage_32_641899465,52,0.047619047619047616,13.131313131313128,,5.769230769230769
D_Broader_Pool,300025,msmarco_passage_23_468319423,53,0.11627906976744186,12.121212121212121,,0.0
D_Broader_Pool,300025,msmarco_passage_18_840121970,53,0.11627906976744186,11.111111111111116,,0.0
D_Broader_Pool,300025,msmarco_passage_17_473838388,53,0.11627906976744186,10.1010101010101,,0.0
D_Broader_Pool,300025,msmarco_passage_26_135639654,57,0.11627906976744186,9.090909090909093,,5.2631578947368425
D_Broader_Pool,300025,msmarco_passage_01_493109923,57,0.09090909090909091,8.080808080808078,,5.2631578947368425
D_Broader_Pool,300025,msmarco_passage_13_542989873,45,0.0975609756097561,7.070707070707072,,0.0
D_Broader_Pool,300025,msmarco_passage_34_481274696,52,0.13043478260869565,6.060606060606055,,7.6923076923076925
D_Broader_Pool,300025,msmarco_passage_02_413200746,52,0.125,5.05050505050505,,0.0
D_Broader_Pool,300025,msmarco_passage_46_371312367,87,0.04838709677419355,4.040404040404044,,0.0
D_Broader_Pool,300025,msmarco_passage_28_591532942,52,0.06666666666666667,3.0303030303030276,,1.9230769230769231
D_Broader_Pool,300025,msmarco_passage_12_412202707,42,0.1,2.020202020202022,,0.0
D_Broader_Pool,300025,msmarco_passage_29_313424631,66,0.10714285714285714,1.0101010101010055,,1.5151515151515151
D_Broader_Pool,300025,msmarco_passage_01_294803376,88,0.1111111111111111,0.0,,3.409090909090909
D_Broader_Pool,300986,msmarco_passage_60_672040749,45,0.15384615384615385,100.0,,6.666666666666667
D_Broader_Pool,300986,msmarco_passage_60_672100439,45,0.15384615384615385,98.98989898989899,,6.666666666666667
D_Broader_Pool,300986,msmarco_passage_52_724524912,55,0.13513513513513514,97.97979797979798,,14.545454545454545
D_Broader_Pool,300986,msmarco_passage_14_491490487,47,0.1282051282051282,96.96969696969697,,25.53191489361702
D_Broader_Pool,300986,msmarco_passage_44_178929410,59,0.11363636363636363,95.95959595959596,,1.694915254237288
D_Broader_Pool,300986,msmarco_passage_14_491491316,43,0.13513513513513514,94.94949494949495,,27.906976744186046
D_Broader_Pool,300986,msmarco_passage_28_817645953,54,0.12195121951219512,93.93939393939394,,7.407407407407407
D_Broader_Pool,300986,msmarco_passage_48_253244347,45,0.14285714285714285,92.92929292929293,,2.2222222222222223
D_Broader_Pool,300986,msmarco_passage_14_491489667,54,0.13636363636363635,91.91919191919192,,24.074074074074073
D_Broader_Pool,300986,msmarco_passage_02_562680030,42,0.1282051282051282,90.9090909090909,,9.523809523809524
D_Broader_Pool,300986,msmarco_passage_60_588572280,56,0.1111111111111111,89.8989898989899,,21.428571428571427
D_Broader_Pool,300986,msmarco_passage_63_826007040,62,0.08888888888888889,88.88888888888889,,3.225806451612903
D_Broader_Pool,300986,msmarco_passage_26_350243017,74,0.1702127659574468,87.87878787878788,,9.45945945945946
D_Broader_Pool,300986,msmarco_passage_60_672038313,69,0.07142857142857142,86.86868686868688,,7.246376811594203
D_Broader_Pool,300986,msmarco_passage_60_672098003,69,0.07142857142857142,85.85858585858585,,7.246376811594203
D_Broader_Pool,300986,msmarco_passage_45_326378810,50,0.15384615384615385,84.84848484848484,,16.0
D_Broader_Pool,300986,msmarco_passage_60_672100841,64,0.0784313725490196,83.83838383838383,,4.6875
D_Broader_Pool,300986,msmarco_passage_60_672041151,64,0.0784313725490196,82.82828282828282,,4.6875
D_Broader_Pool,300986,msmarco_passage_40_77968136,55,0.10204081632653061,81.81818181818181,,12.727272727272727
D_Broader_Pool,300986,msmarco_passage_51_532132796,52,0.1282051282051282,80.8080808080808,,11.538461538461538
D_Broader_Pool,300986,msmarco_passage_42_671053391,60,0.09523809523809523,79.7979797979798,,3.3333333333333335
D_Broader_Pool,300986,msmarco_passage_05_339916252,60,0.09523809523809523,78.78787878787878,,3.3333333333333335
D_Broader_Pool,300986,msmarco_passage_41_212377934,49,0.125,77.77777777777779,,12.244897959183673
D_Broader_Pool,300986,msmarco_passage_04_815543932,49,0.125,76.76767676767678,,12.244897959183673
D_Broader_Pool,300986,msmarco_passage_56_488991713,48,0.1111111111111111,75.75757575757575,,10.416666666666666
D_Broader_Pool,300986,msmarco_passage_54_184233851,45,0.13333333333333333,74.74747474747474,,11.11111111111111
D_Broader_Pool,300986,msmarco_passage_60_672040286,49,0.12195121951219512,73.73737373737373,,4.081632653061225
D_Broader_Pool,300986,msmarco_passage_60_672099976,49,0.12195121951219512,72.72727272727273,,4.081632653061225
D_Broader_Pool,300986,msmarco_passage_26_350243980,59,0.1111111111111111,71.71717171717171,,10.169491525423728
D_Broader_Pool,300986,msmarco_passage_04_451515431,47,0.1111111111111111,70.70707070707071,,6.382978723404255
D_Broader_Pool,300986,msmarco_passage_30_600329174,46,0.12195121951219512,69.6969696969697,,2.1739130434782608
D_Broader_Pool,300986,msmarco_passage_32_791104712,51,0.14634146341463414,68.68686868686868,,11.764705882352942
D_Broader_Pool,300986,msmarco_passage_03_500285269,39,0.1388888888888889,67.67676767676767,,17.94871794871795
D_Broader_Pool,300986,msmarco_passage_63_826007528,59,0.12244897959183673,66.66666666666667,,5.084745762711864
D_Broader_Pool,300986,msmarco_passage_27_294688455,54,0.09090909090909091,65.65656565656566,,18.51851851851852
D_Broader_Pool,300986,msmarco_passage_05_845757340,52,0.11627906976744186,64.64646464646464,,17.307692307692307
D_Broader_Pool,300986,msmarco_passage_14_193793985,54,0.08888888888888889,63.63636363636363,,11.11111111111111
D_Broader_Pool,300986,msmarco_passage_17_660918641,56,0.13333333333333333,62.62626262626263,,16.071428571428573
D_Broader_Pool,300986,msmarco_passage_52_724523436,55,0.08,61.61616161616161,,3.6363636363636362
D_Broader_Pool,300986,msmarco_passage_60_672035513,44,0.10526315789473684,60.60606060606061,,6.818181818181818
D_Broader_Pool,300986,msmarco_passage_60_672095203,44,0.10526315789473684,59.5959595959596,,6.818181818181818
D_Broader_Pool,300986,msmarco_passage_28_728577037,58,0.13953488372093023,58.58585858585859,,10.344827586206897
D_Broader_Pool,300986,msmarco_passage_42_118563231,51,0.11363636363636363,57.57575757575757,,11.764705882352942
D_Broader_Pool,300986,msmarco_passage_26_350240316,41,0.125,56.56565656565656,,4.878048780487805
D_Broader_Pool,300986,msmarco_passage_42_681422419,51,0.08888888888888889,55.55555555555556,,7.8431372549019605
D_Broader_Pool,300986,msmarco_passage_26_350239990,33,0.2,54.54545454545454,,9.090909090909092
D_Broader_Pool,300986,msmarco_passage_46_770958900,53,0.10869565217391304,53.535353535353536,,13.20754716981132
D_Broader_Pool,300986,msmarco_passage_20_258080636,45,0.11627906976744186,52.52525252525253,,17.77777777777778
D_Broader_Pool,300986,msmarco_passage_23_314351210,56,0.1276595744680851,51.515151515151516,,7.142857142857143
D_Broader_Pool,300986,msmarco_passage_51_205043835,52,0.125,50.5050505050505,,19.23076923076923
D_Broader_Pool,300986,msmarco_passage_02_25175874,41,0.09302325581395349,49.494949494949495,,17.073170731707318
D_Broader_Pool,300986,msmarco_passage_55_151574959,37,0.1111111111111111,48.484848484848484,,0.0
D_Broader_Pool,300986,msmarco_passage_24_387948135,59,0.12,47.47474747474747,,23.728813559322035
D_Broader_Pool,300986,msmarco_passage_26_350240694,59,0.09615384615384616,46.464646464646464,,5.084745762711864
D_Broader_Pool,300986,msmarco_passage_58_567141580,52,0.10869565217391304,45.45454545454546,,11.538461538461538
D_Broader_Pool,300986,msmarco_passage_58_567141270,27,0.13793103448275862,44.44444444444444,,14.814814814814815
D_Broader_Pool,300986,msmarco_passage_15_364916449,45,0.1111111111111111,43.43434343434344,,15.555555555555555
D_Broader_Pool,300986,msmarco_passage_36_850643220,55,0.10869565217391304,42.42424242424242,,9.090909090909092
D_Broader_Pool,300986,msmarco_passage_36_850662562,55,0.10869565217391304,41.41414141414141,,9.090909090909092
D_Broader_Pool,300986,msmarco_passage_36_850683877,55,0.10869565217391304,40.40404040404041,,9.090909090909092
D_Broader_Pool,300986,msmarco_passage_08_356398935,81,0.08,39.39393939393939,,13.580246913580247
D_Broader_Pool,300986,msmarco_passage_31_535308559,47,0.09090909090909091,38.38383838383839,,14.893617021276595
D_Broader_Pool,300986,msmarco_passage_15_364893095,46,0.1,37.37373737373737,,8.695652173913043
D_Broader_Pool,300986,msmarco_passage_14_193792580,51,0.06818181818181818,36.36363636363637,,3.9215686274509802
D_Broader_Pool,300986,msmarco_passage_47_461009684,61,0.09803921568627451,35.35353535353535,,1.639344262295082
D_Broader_Pool,300986,msmarco_passage_51_32980865,54,0.12244897959183673,34.34343434343434,,0.0
D_Broader_Pool,300986,msmarco_passage_22_797571811,72,0.04918032786885246,33.333333333333336,,2.7777777777777777
D_Broader_Pool,300986,msmarco_passage_01_351109153,72,0.04918032786885246,32.32323232323232,,2.7777777777777777
D_Broader_Pool,300986,msmarco_passage_15_522406697,62,0.058823529411764705,31.313131313131315,,3.225806451612903
D_Broader_Pool,300986,msmarco_passage_56_75823477,62,0.09090909090909091,30.303030303030297,,1.6129032258064515
D_Broader_Pool,300986,msmarco_passage_61_638698118,50,0.0975609756097561,29.292929292929294,,10.0
D_Broader_Pool,300986,msmarco_passage_15_522408017,34,0.14285714285714285,28.282828282828287,,11.764705882352942
D_Broader_Pool,300986,msmarco_passage_20_45967791,44,0.07142857142857142,27.27272727272727,,15.909090909090908
D_Broader_Pool,300986,msmarco_passage_01_801289264,47,0.05128205128205128,26.262626262626267,,4.25531914893617
D_Broader_Pool,300986,msmarco_passage_31_490828019,51,0.04878048780487805,25.25252525252525,,11.764705882352942
D_Broader_Pool,300986,msmarco_passage_51_119000415,48,0.09090909090909091,24.242424242424242,,6.25
D_Broader_Pool,300986,msmarco_passage_34_52776019,43,0.14705882352941177,23.23232323232324,,4.651162790697675
D_Broader_Pool,300986,msmarco_passage_52_722544963,37,0.125,22.22222222222222,,0.0
D_Broader_Pool,300986,msmarco_passage_59_621467447,66,0.10526315789473684,21.212121212121215,,19.696969696969695
D_Broader_Pool,300986,msmarco_passage_15_718851878,65,0.05660377358490566,20.2020202020202,,6.153846153846154
D_Broader_Pool,300986,msmarco_passage_15_225348458,51,0.08888888888888889,19.191919191919194,,13.72549019607843
D_Broader_Pool,300986,msmarco_passage_04_792337596,48,0.09090909090909091,18.181818181818176,,6.25
D_Broader_Pool,300986,msmarco_passage_41_36011048,48,0.09090909090909091,17.17171717171717,,6.25
D_Broader_Pool,300986,msmarco_passage_30_772322938,49,0.07142857142857142,16.161616161616166,,0.0
D_Broader_Pool,300986,msmarco_passage_36_850727802,67,0.10204081632653061,15.151515151515149,,4.477611940298507
D_Broader_Pool,300986,msmarco_passage_45_526960282,39,0.15625,14.141414141414144,,20.512820512820515
D_Broader_Pool,300986,msmarco_passage_59_42639171,63,0.09090909090909091,13.131313131313128,,4.761904761904762
D_Broader_Pool,300986,msmarco_passage_51_570058560,37,0.10344827586206896,12.121212121212121,,13.513513513513514
D_Broader_Pool,300986,msmarco_passage_51_570051562,37,0.10344827586206896,11.111111111111116,,13.513513513513514
D_Broader_Pool,300986,msmarco_passage_41_358743,51,0.0851063829787234,10.1010101010101,,9.803921568627452
D_Broader_Pool,300986,msmarco_passage_45_147093599,61,0.09523809523809523,9.090909090909093,,0.0
D_Broader_Pool,300986,msmarco_passage_52_106971142,42,0.10256410256410256,8.080808080808078,,9.523809523809524
D_Broader_Pool,300986,msmarco_passage_54_299261018,40,0.12121212121212122,7.070707070707072,,0.0
D_Broader_Pool,300986,msmarco_passage_14_344994050,40,0.10810810810810811,6.060606060606055,,0.0
D_Broader_Pool,300986,msmarco_passage_02_308969012,46,0.10526315789473684,5.05050505050505,,2.1739130434782608
D_Broader_Pool,300986,msmarco_passage_02_308943792,46,0.10526315789473684,4.040404040404044,,2.1739130434782608
D_Broader_Pool,300986,msmarco_passage_02_308956402,46,0.10526315789473684,3.0303030303030276,,2.1739130434782608
D_Broader_Pool,300986,msmarco_passage_28_56005375,46,0.10526315789473684,2.020202020202022,,2.1739130434782608
D_Broader_Pool,300986,msmarco_passage_28_55992765,46,0.10526315789473684,1.0101010101010055,,2.1739130434782608
D_Broader_Pool,300986,msmarco_passage_36_850727476,31,0.11538461538461539,0.0,,0.0
D_Broader_Pool,337656,msmarco_passage_10_733659281,29,0.16666666666666666,100.0,,17.24137931034483
D_Broader_Pool,337656,msmarco_passage_45_114413828,59,0.09433962264150944,98.98989898989899,,6.779661016949152
D_Broader_Pool,337656,msmarco_passage_06_99289267,59,0.09433962264150944,97.97979797979798,,6.779661016949152
D_Broader_Pool,337656,msmarco_passage_02_244988916,57,0.12,96.96969696969697,,10.526315789473685
D_Broader_Pool,337656,msmarco_passage_24_336760901,79,0.1016949152542373,95.95959595959596,,17.72151898734177
D_Broader_Pool,337656,msmarco_passage_64_504411889,62,0.11538461538461539,94.94949494949495,,16.129032258064516
D_Broader_Pool,337656,msmarco_passage_62_871924943,63,0.11764705882352941,93.93939393939394,,11.11111111111111
D_Broader_Pool,337656,msmarco_passage_10_261222350,51,0.15384615384615385,92.92929292929293,,9.803921568627452
D_Broader_Pool,337656,msmarco_passage_65_57452647,65,0.10416666666666667,91.91919191919192,,7.6923076923076925
D_Broader_Pool,337656,msmarco_passage_04_117733953,23,0.3,90.9090909090909,,17.391304347826086
D_Broader_Pool,337656,msmarco_passage_26_795932174,66,0.11320754716981132,89.8989898989899,,10.606060606060606
D_Broader_Pool,337656,msmarco_passage_04_81160586,48,0.15384615384615385,88.88888888888889,,10.416666666666666
D_Broader_Pool,337656,msmarco_passage_04_296761666,63,0.07547169811320754,87.87878787878788,,4.761904761904762
D_Broader_Pool,337656,msmarco_passage_58_21990273,57,0.15217391304347827,86.86868686868688,,5.2631578947368425
D_Broader_Pool,337656,msmarco_passage_39_420381279,57,0.15217391304347827,85.85858585858585,,5.2631578947368425
D_Broader_Pool,337656,msmarco_passage_20_147095091,50,0.15,84.84848484848484,,6.0
D_Broader_Pool,337656,msmarco_passage_65_57454141,43,0.1388888888888889,83.83838383838383,,4.651162790697675
D_Broader_Pool,337656,msmarco_passage_04_86617990,42,0.18421052631578946,82.82828282828282,,4.761904761904762
D_Broader_Pool,337656,msmarco_passage_64_128749989,58,0.1794871794871795,81.81818181818181,,12.068965517241379
D_Broader_Pool,337656,msmarco_passage_02_291359768,52,0.16666666666666666,80.8080808080808,,9.615384615384615
D_Broader_Pool,337656,msmarco_passage_54_545898087,48,0.2,79.7979797979798,,10.416666666666666
D_Broader_Pool,337656,msmarco_passage_13_275790560,56,0.16279069767441862,78.78787878787878,,16.071428571428573
D_Broader_Pool,337656,msmarco_passage_36_682317950,49,0.08888888888888889,77.77777777777779,,2.0408163265306123
D_Broader_Pool,337656,msmarco_passage_58_52331998,57,0.14285714285714285,76.76767676767678,,10.526315789473685
D_Broader_Pool,337656,msmarco_passage_58_163095300,57,0.14285714285714285,75.75757575757575,,10.526315789473685
D_Broader_Pool,337656,msmarco_passage_58_546334052,57,0.14285714285714285,74.74747474747474,,10.526315789473685
D_Broader_Pool,337656,msmarco_passage_04_117740243,49,0.21875,73.73737373737373,,18.367346938775512
D_Broader_Pool,337656,msmarco_passage_04_117818646,63,0.1794871794871795,72.72727272727273,,20.634920634920636
D_Broader_Pool,337656,msmarco_passage_04_117819168,30,0.24,71.71717171717171,,16.666666666666668
D_Broader_Pool,337656,msmarco_passage_07_210790811,38,0.17647058823529413,70.70707070707071,,23.68421052631579
D_Broader_Pool,337656,msmarco_passage_04_117571605,41,0.24,69.6969696969697,,19.51219512195122
D_Broader_Pool,337656,msmarco_passage_34_410181837,61,0.13725490196078433,68.68686868686868,,4.918032786885246
D_Broader_Pool,337656,msmarco_passage_59_238859334,28,0.3157894736842105,67.67676767676767,,14.285714285714286
D_Broader_Pool,337656,msmarco_passage_09_206912273,28,0.3157894736842105,66.66666666666667,,14.285714285714286
D_Broader_Pool,337656,msmarco_passage_68_680545100,37,0.20588235294117646,65.65656565656566,,8.108108108108109
D_Broader_Pool,337656,msmarco_passage_04_117741373,59,0.2222222222222222,64.64646464646464,,20.338983050847457
D_Broader_Pool,337656,msmarco_passage_04_117766389,41,0.2916666666666667,63.63636363636363,,7.317073170731708
D_Broader_Pool,337656,msmarco_passage_64_35121073,71,0.12,62.62626262626263,,16.901408450704224
D_Broader_Pool,337656,msmarco_passage_36_22207071,59,0.18421052631578946,61.61616161616161,,15.254237288135593
D_Broader_Pool,337656,msmarco_passage_04_117797406,40,0.2692307692307692,60.60606060606061,,20.0
D_Broader_Pool,337656,msmarco_passage_04_117748829,39,0.28,59.5959595959596,,17.94871794871795
D_Broader_Pool,337656,msmarco_passage_55_586789337,22,0.3684210526315789,58.58585858585859,,22.727272727272727
D_Broader_Pool,337656,msmarco_passage_55_586727524,22,0.3684210526315789,57.57575757575757,,22.727272727272727
D_Broader_Pool,337656,msmarco_passage_28_384079870,69,0.15555555555555556,56.56565656565656,,17.391304347826086
D_Broader_Pool,337656,msmarco_passage_57_850780802,57,0.18421052631578946,55.55555555555556,,12.280701754385966
D_Broader_Pool,337656,msmarco_passage_04_117794474,27,0.375,54.54545454545454,,18.51851851851852
D_Broader_Pool,337656,msmarco_passage_21_514730872,38,0.16666666666666666,53.535353535353536,,13.157894736842104
D_Broader_Pool,337656,msmarco_passage_47_98914319,63,0.15555555555555556,52.52525252525253,,1.5873015873015872
D_Broader_Pool,337656,msmarco_passage_58_488943922,59,0.14893617021276595,51.515151515151516,,11.864406779661017
D_Broader_Pool,337656,msmarco_passage_04_117742620,52,0.19444444444444445,50.5050505050505,,11.538461538461538
D_Broader_Pool,337656,msmarco_passage_19_746912315,54,0.1276595744680851,49.494949494949495,,9.25925925925926
D_Broader_Pool,337656,msmarco_passage_62_573196830,63,0.18604651162790697,48.484848484848484,,17.46031746031746
D_Broader_Pool,337656,msmarco_passage_04_117768972,50,0.1935483870967742,47.47474747474747,,20.0
D_Broader_Pool,337656,msmarco_passage_47_828472839,58,0.09302325581395349,46.464646464646464,,6.896551724137931
D_Broader_Pool,337656,msmarco_passage_04_117777447,54,0.20588235294117646,45.45454545454546,,12.962962962962964
D_Broader_Pool,337656,msmarco_passage_04_216251580,54,0.25,44.44444444444444,,12.962962962962964
D_Broader_Pool,337656,msmarco_passage_04_321313763,50,0.18421052631578946,43.43434343434344,,8.0
D_Broader_Pool,337656,msmarco_passage_31_732120743,75,0.14893617021276595,42.42424242424242,,14.666666666666666
D_Broader_Pool,337656,msmarco_passage_06_310924727,61,0.175,41.41414141414141,,6.557377049180328
D_Broader_Pool,337656,msmarco_passage_46_69441085,61,0.175,40.40404040404041,,6.557377049180328
D_Broader_Pool,337656,msmarco_passage_12_698299688,68,0.13725490196078433,39.39393939393939,,11.764705882352942
D_Broader_Pool,337656,msmarco_passage_04_117740666,34,0.24,38.38383838383839,,17.647058823529413
D_Broader_Pool,337656,msmarco_passage_61_738867490,51,0.1111111111111111,37.37373737373737,,7.8431372549019605
D_Broader_Pool,337656,msmarco_passage_61_738858794,51,0.1111111111111111,36.36363636363637,,7.8431372549019605
D_Broader_Pool,337656,msmarco_passage_61_738880386,51,0.1111111111111111,35.35353535353535,,7.8431372549019605
D_Broader_Pool,337656,msmarco_passage_61_738850098,51,0.1111111111111111,34.34343434343434,,7.8431372549019605
D_Broader_Pool,337656,msmarco_passage_39_374315264,52,0.1794871794871795,33.333333333333336,,11.538461538461538
D_Broader_Pool,337656,msmarco_passage_04_117797785,54,0.18421052631578946,32.32323232323232,,18.51851851851852
D_Broader_Pool,337656,msmarco_passage_24_353052495,59,0.1590909090909091,31.313131313131315,,18.64406779661017
D_Broader_Pool,337656,msmarco_passage_04_117795643,49,0.2,30.303030303030297,,22.448979591836736
D_Broader_Pool,337656,msmarco_passage_39_370329106,63,0.1590909090909091,29.292929292929294,,4.761904761904762
D_Broader_Pool,337656,msmarco_passage_04_117788983,38,0.2222222222222222,28.282828282828287,,15.789473684210526
D_Broader_Pool,337656,msmarco_passage_04_117831391,48,0.2,27.27272727272727,,14.583333333333334
D_Broader_Pool,337656,msmarco_passage_16_288803144,53,0.14634146341463414,26.262626262626267,,5.660377358490566
D_Broader_Pool,337656,msmarco_passage_19_193432376,57,0.13953488372093023,25.25252525252525,,7.017543859649122
D_Broader_Pool,337656,msmarco_passage_04_117739775,57,0.15789473684210525,24.242424242424242,,19.29824561403509
D_Broader_Pool,337656,msmarco_passage_45_854029576,51,0.09090909090909091,23.23232323232324,,15.686274509803921
D_Broader_Pool,337656,msmarco_passage_00_325854603,62,0.14285714285714285,22.22222222222222,,3.225806451612903
D_Broader_Pool,337656,msmarco_passage_00_325854179,54,0.16666666666666666,21.212121212121215,,7.407407407407407
D_Broader_Pool,337656,msmarco_passage_26_431216410,54,0.18181818181818182,20.2020202020202,,7.407407407407407
D_Broader_Pool,337656,msmarco_passage_04_117738464,72,0.18181818181818182,19.191919191919194,,18.055555555555557
D_Broader_Pool,337656,msmarco_passage_39_370329950,66,0.15555555555555556,18.181818181818176,,6.0606060606060606
D_Broader_Pool,337656,msmarco_passage_22_229264959,50,0.14634146341463414,17.17171717171717,,8.0
D_Broader_Pool,337656,msmarco_passage_39_370330874,63,0.16666666666666666,16.161616161616166,,6.349206349206349
D_Broader_Pool,337656,msmarco_passage_14_657609750,55,0.16279069767441862,15.151515151515149,,3.6363636363636362
D_Broader_Pool,337656,msmarco_passage_58_626632255,45,0.13157894736842105,14.141414141414144,,2.2222222222222223
D_Broader_Pool,337656,msmarco_passage_31_555100951,56,0.14285714285714285,13.131313131313128,,5.357142857142857
D_Broader_Pool,337656,msmarco_passage_06_621546583,61,0.11627906976744186,12.121212121212121,,1.639344262295082
D_Broader_Pool,337656,msmarco_passage_48_156473861,61,0.11627906976744186,11.111111111111116,,1.639344262295082
D_Broader_Pool,337656,msmarco_passage_14_717947002,53,0.18421052631578946,10.1010101010101,,15.09433962264151
D_Broader_Pool,337656,msmarco_passage_28_381122836,66,0.12195121951219512,9.090909090909093,,6.0606060606060606
D_Broader_Pool,337656,msmarco_passage_27_549691728,54,0.11627906976744186,8.080808080808078,,1.8518518518518519
D_Broader_Pool,337656,msmarco_passage_47_810577626,60,0.14285714285714285,7.070707070707072,,6.666666666666667
D_Broader_Pool,337656,msmarco_passage_08_628368879,53,0.07547169811320754,6.060606060606055,,1.8867924528301887
D_Broader_Pool,337656,msmarco_passage_63_129177566,71,0.12962962962962962,5.05050505050505,,7.042253521126761
D_Broader_Pool,337656,msmarco_passage_45_374621904,56,0.14634146341463414,4.040404040404044,,3.5714285714285716
D_Broader_Pool,337656,msmarco_passage_61_46748406,65,0.14705882352941177,3.0303030303030276,,1.5384615384615385
