qid,system,cutoff,ndcg
253263,IPSsimRF,1,0.5
300025,IPSsimRF,1,0.6666666666666666
300986,IPSsimRF,1,0.6666666666666666
337656,IPSsimRF,1,1.0
364210,IPSsimRF,1,0.6666666666666666
395948,IPSsimRF,1,0.3333333333333333
421946,IPSsimRF,1,0.6666666666666666
493490,IPSsimRF,1,1.0
505390,IPSsimRF,1,0.6666666666666666
508292,IPSsimRF,1,0.5
540006,IPSsimRF,1,1.0
596569,IPSsimRF,1,1.0
629937,IPSsimRF,1,1.0
646091,IPSsimRF,1,0.6666666666666666
647362,IPSsimRF,1,1.0
661905,IPSsimRF,1,0.5
681645,IPSsimRF,1,0.6666666666666666
688007,IPSsimRF,1,0.3333333333333333
707882,IPSsimRF,1,1.0
764738,IPSsimRF,1,0.6666666666666666
806694,IPSsimRF,1,1.0
818583,IPSsimRF,1,0.6666666666666666
832573,IPSsimRF,1,0.0
835760,IPSsimRF,1,0.6666666666666666
845121,IPSsimRF,1,1.0
935353,IPSsimRF,1,0.6666666666666666
935964,IPSsimRF,1,1.0
952262,IPSsimRF,1,1.0
952284,IPSsimRF,1,0.0
975079,IPSsimRF,1,0.6666666666666666
1006728,IPSsimRF,1,0.5
1040198,IPSsimRF,1,0.6666666666666666
1104300,IPSsimRF,1,1.0
1104447,IPSsimRF,1,1.0
1107704,IPSsimRF,1,0.0
1107821,IPSsimRF,1,0.5
1109840,IPSsimRF,1,0.3333333333333333
1110996,IPSsimRF,1,0.6666666666666666
1111577,IPSsimRF,1,0.6666666666666666
1113361,IPSsimRF,1,1.0
1117243,IPSsimRF,1,0.3333333333333333
1118716,IPSsimRF,1,1.0
1121909,IPSsimRF,1,1.0
1128632,IPSsimRF,1,0.6666666666666666
1129560,IPSsimRF,1,1.0
2082,IPSsimRF,3,0.8435737579924145
23287,IPSsimRF,3,0.35381418265149567
30611,IPSsimRF,3,0.1973879406439102
112700,IPSsimRF,3,0.4049765583210164
168329,IPSsimRF,3,0.8230929086742522
190623,IPSsimRF,3,1.0
226975,IPSsimRF,3,0.625704968030342
237669,IPSsimRF,3,0.46868458805331514
253263,IPSsimRF,3,0.617319681505689
300025,IPSsimRF,3,0.8435737579924145
300986,IPSsimRF,3,0.8435737579924145
337656,IPSsimRF,3,0.5474918470265493
364210,IPSsimRF,3,0.7232329748419101
395948,IPSsimRF,3,0.35381418265149567
421946,IPSsimRF,3,0.6666666666666667
493490,IPSsimRF,3,0.8026120593560899
505390,IPSsimRF,3,0.6666666666666667
508292,IPSsimRF,3,0.5
540006,IPSsimRF,3,0.8435737579924145
596569,IPSsimRF,3,0.8230929086742522
629937,IPSsimRF,3,0.8435737579924145
646091,IPSsimRF,3,0.5884535456628739
647362,IPSsimRF,3,1.0
661905,IPSsimRF,3,0.5
681645,IPSsimRF,3,0.7149296749630493
688007,IPSsimRF,3,0.33333333333333337
707882,IPSsimRF,3,0.9217868789962073
764738,IPSsimRF,3,0.6666666666666667
806694,IPSsimRF,3,1.0
818583,IPSsimRF,3,0.7232329748419101
832573,IPSsimRF,3,0.2551202123295406
835760,IPSsimRF,3,0.7448797876704595
845121,IPSsimRF,3,0.7039180890341348
935353,IPSsimRF,3,0.5884535456628739
935964,IPSsimRF,3,1.0
952262,IPSsimRF,3,1.0
952284,IPSsimRF,3,0.2149296749630493
975079,IPSsimRF,3,0.6900468833579672
1006728,IPSsimRF,3,0.35195904451706733
1040198,IPSsimRF,3,0.8435737579924145
1104300,IPSsimRF,3,1.0
1104447,IPSsimRF,3,1.0
1107704,IPSsimRF,3,0.23463936301137822
1107821,IPSsimRF,3,0.7653606369886217
1109840,IPSsimRF,3,0.6199062332840657
1110996,IPSsimRF,3,0.7653606369886218
1111577,IPSsimRF,3,0.7653606369886218
1113361,IPSsimRF,3,1.0
1117243,IPSsimRF,3,0.46868458805331514
1118716,IPSsimRF,3,0.7243989383522971
1121909,IPSsimRF,3,0.8435737579924145
1128632,IPSsimRF,3,0.8099531166420328
1129560,IPSsimRF,3,0.9217868789962073
2082,IPSsimRF,5,0.7557415207297861
23287,IPSsimRF,5,0.29944593741833764
30611,IPSsimRF,5,0.14265750982301836
112700,IPSsimRF,5,0.4275038527696858
168329,IPSsimRF,5,0.7797200684245387
190623,IPSsimRF,5,0.8855777750641619
226975,IPSsimRF,5,0.5009030569790569
237669,IPSsimRF,5,0.4754863377386474
253263,IPSsimRF,5,0.650392590074575
300025,IPSsimRF,5,0.6534081967245269
300986,IPSsimRF,5,0.7945221224571117
337656,IPSsimRF,5,0.48811138193756815
364210,IPSsimRF,5,0.7261360332967424
395948,IPSsimRF,5,0.44055986315092255
421946,IPSsimRF,5,0.6666666666666666
493490,IPSsimRF,5,0.8573424901769816
505390,IPSsimRF,5,0.6666666666666666
508292,IPSsimRF,5,0.5
540006,IPSsimRF,5,0.8432115724046806
596569,IPSsimRF,5,0.6872955926395226
629937,IPSsimRF,5,0.7408782483994214
646091,IPSsimRF,5,0.6101399657877306
647362,IPSsimRF,5,0.8539316501572937
661905,IPSsimRF,5,0.5
681645,IPSsimRF,5,0.7200667759835901
688007,IPSsimRF,5,0.36727889243339085
707882,IPSsimRF,5,0.9377168077248125
764738,IPSsimRF,5,0.6666666666666666
806694,IPSsimRF,5,0.8638404983775365
818583,IPSsimRF,5,0.7833471457646615
832573,IPSsimRF,5,0.3642766841292918
835760,IPSsimRF,5,0.7231933675456026
845121,IPSsimRF,5,0.6985436835905778
935353,IPSsimRF,5,0.46902604005514575
935964,IPSsimRF,5,1.0
952262,IPSsimRF,5,1.0
952284,IPSsimRF,5,0.28886566449505335
975079,IPSsimRF,5,0.6449922944606284
1006728,IPSsimRF,5,0.3930068676327362
1040198,IPSsimRF,5,0.838257148294559
1104300,IPSsimRF,5,1.0
1104447,IPSsimRF,5,1.0
1107704,IPSsimRF,5,0.16958010263680806
1107821,IPSsimRF,5,0.7573857224418385
1109840,IPSsimRF,5,0.7100154110787432
1110996,IPSsimRF,5,0.7379954215781757
1111577,IPSsimRF,5,0.7379954215781757
1113361,IPSsimRF,5,0.9562649741625525
1117243,IPSsimRF,5,0.5840870116961285
1118716,IPSsimRF,5,0.6646562876755822
1121909,IPSsimRF,5,0.7020976466720956
1128632,IPSsimRF,5,0.7925629232139043
1129560,IPSsimRF,5,0.7148893217135844
2082,IPSsimRF,10,0.7932754627813308
23287,IPSsimRF,10,0.27123829968251373
30611,IPSsimRF,10,0.304025241696774
112700,IPSsimRF,10,0.40769480351303816
168329,IPSsimRF,10,0.7389715892718972
190623,IPSsimRF,10,0.6893751711713316
226975,IPSsimRF,10,0.4775930267486603
237669,IPSsimRF,10,0.5671948335387923
253263,IPSsimRF,10,0.5594646005341529
300025,IPSsimRF,10,0.5573211211309822
300986,IPSsimRF,10,0.7414665384713748
337656,IPSsimRF,10,0.44589337913015464
364210,IPSsimRF,10,0.7806810490388899
395948,IPSsimRF,10,0.43331216411732515
421946,IPSsimRF,10,0.6454597372670161
493490,IPSsimRF,10,0.8632555551147043
505390,IPSsimRF,10,0.6635802519968783
508292,IPSsimRF,10,0.4668728882728055
540006,IPSsimRF,10,0.6849832633385994
596569,IPSsimRF,10,0.5418236904732677
629937,IPSsimRF,10,0.6239348534118786
646091,IPSsimRF,10,0.5847562238199312
647362,IPSsimRF,10,0.5541432109622958
661905,IPSsimRF,10,0.32446578766592327
681645,IPSsimRF,10,0.744280319187228
688007,IPSsimRF,10,0.4275102720403467
707882,IPSsimRF,10,0.9851429892008047
764738,IPSsimRF,10,0.6911213073664532
806694,IPSsimRF,10,0.7924110966144268
818583,IPSsimRF,10,0.6990095730649525
832573,IPSsimRF,10,0.39739690518439946
835760,IPSsimRF,10,0.7278032684161333
845121,IPSsimRF,10,0.4745139824301952
935353,IPSsimRF,10,0.4656482171341339
935964,IPSsimRF,10,0.8600921467511933
952262,IPSsimRF,10,1.0
952284,IPSsimRF,10,0.3611100847830882
975079,IPSsimRF,10,0.5660908915685874
1006728,IPSsimRF,10,0.30933310944430237
1040198,IPSsimRF,10,0.665668266365197
1104300,IPSsimRF,10,0.8792963921747642
1104447,IPSsimRF,10,0.9363792118010483
1107704,IPSsimRF,10,0.1629681258810125
1107821,IPSsimRF,10,0.7393519685486399
1109840,IPSsimRF,10,0.7058981585673588
1110996,IPSsimRF,10,0.6643035621777814
1111577,IPSsimRF,10,0.6445887205746421
1113361,IPSsimRF,10,0.9716189607861262
1117243,IPSsimRF,10,0.6797962080755329
1118716,IPSsimRF,10,0.6197004981615309
1121909,IPSsimRF,10,0.6446891621595888
1128632,IPSsimRF,10,0.8008543098185731
1129560,IPSsimRF,10,0.6659169266741859
2082,IPSsimRF,30,0.6488300856142796
23287,IPSsimRF,30,0.1776038756583235
30611,IPSsimRF,30,0.3172513595338329
112700,IPSsimRF,30,0.4680386852205871
168329,IPSsimRF,30,0.6862751413072622
190623,IPSsimRF,30,0.7471678240974904
226975,IPSsimRF,30,0.30898805316803846
237669,IPSsimRF,30,0.5969578205291095
253263,IPSsimRF,30,0.3852805503133874
300025,IPSsimRF,30,0.46821479938623545
300986,IPSsimRF,30,0.637646336169132
337656,IPSsimRF,30,0.31513772137665763
364210,IPSsimRF,30,0.764278341042157
395948,IPSsimRF,30,0.5655074590264673
421946,IPSsimRF,30,0.5481777119188668
493490,IPSsimRF,30,0.716268792465727
505390,IPSsimRF,30,0.5881714135533503
508292,IPSsimRF,30,0.5404845399766127
540006,IPSsimRF,30,0.5408443442679981
596569,IPSsimRF,30,0.293589930677212
629937,IPSsimRF,30,0.43353554588490706
646091,IPSsimRF,30,0.5792443253471992
647362,IPSsimRF,30,0.30348730618478525
661905,IPSsimRF,30,0.16091431737676049
681645,IPSsimRF,30,0.6167062312990188
688007,IPSsimRF,30,0.5417848768524843
707882,IPSsimRF,30,0.9493219323267605
764738,IPSsimRF,30,0.784943960333687
806694,IPSsimRF,30,0.6595293638575589
818583,IPSsimRF,30,0.4752451344466046
832573,IPSsimRF,30,0.5349368015088968
835760,IPSsimRF,30,0.752884091701739
845121,IPSsimRF,30,0.29555419773595876
935353,IPSsimRF,30,0.3800241299173464
935964,IPSsimRF,30,0.5863955491047759
952262,IPSsimRF,30,0.7790102603538915
952284,IPSsimRF,30,0.26816725748546555
975079,IPSsimRF,30,0.3906534011020774
1006728,IPSsimRF,30,0.26606325189891256
1040198,IPSsimRF,30,0.4341207471365832
1104300,IPSsimRF,30,0.8014614245662802
1104447,IPSsimRF,30,0.7597553366694714
1107704,IPSsimRF,30,0.15383262331173755
1107821,IPSsimRF,30,0.7529106430157045
1109840,IPSsimRF,30,0.5406093487948981
1110996,IPSsimRF,30,0.5750644811680702
1111577,IPSsimRF,30,0.6339624798534785
1113361,IPSsimRF,30,0.681975869055857
1117243,IPSsimRF,30,0.6869417352046621
1118716,IPSsimRF,30,0.45942831985186144
1121909,IPSsimRF,30,0.5782150565746126
1128632,IPSsimRF,30,0.6281049400987386
1129560,IPSsimRF,30,0.5469268348098897
2082,IPSsimRF,50,0.5539953670813311
23287,IPSsimRF,50,0.14269488575148817
30611,IPSsimRF,50,0.3138487562056564
112700,IPSsimRF,50,0.488229010364541
168329,IPSsimRF,50,0.6072327250114664
190623,IPSsimRF,50,0.7471678240974904
226975,IPSsimRF,50,0.2600342112726511
237669,IPSsimRF,50,0.5444658370056779
253263,IPSsimRF,50,0.3672429034320676
300025,IPSsimRF,50,0.4504117670917521
300986,IPSsimRF,50,0.5527311374373804
337656,IPSsimRF,50,0.31513772137665763
364210,IPSsimRF,50,0.6586793452111256
395948,IPSsimRF,50,0.5672315562372572
421946,IPSsimRF,50,0.4633704828528516
493490,IPSsimRF,50,0.6012203864317917
505390,IPSsimRF,50,0.50450218202829
508292,IPSsimRF,50,0.5552932996842944
540006,IPSsimRF,50,0.4465463347513576
596569,IPSsimRF,50,0.20854424611996172
629937,IPSsimRF,50,0.414246309998628
646091,IPSsimRF,50,0.4930380428511649
647362,IPSsimRF,50,0.27041654514214924
661905,IPSsimRF,50,0.11430145076787362
681645,IPSsimRF,50,0.5704564231168994
688007,IPSsimRF,50,0.5747006574529763
707882,IPSsimRF,50,0.9600397157248048
764738,IPSsimRF,50,0.7158349443768776
806694,IPSsimRF,50,0.6092844754745138
818583,IPSsimRF,50,0.4205849941182923
832573,IPSsimRF,50,0.49580358692630777
835760,IPSsimRF,50,0.7290402775448387
845121,IPSsimRF,50,0.2571559909250485
935353,IPSsimRF,50,0.36840219948150005
935964,IPSsimRF,50,0.47954657482833773
952262,IPSsimRF,50,0.596625841501388
952284,IPSsimRF,50,0.24620093745704197
975079,IPSsimRF,50,0.32094567937727314
1006728,IPSsimRF,50,0.20333192367198094
1040198,IPSsimRF,50,0.39304854529549677
1104300,IPSsimRF,50,0.684088030666924
1104447,IPSsimRF,50,0.6215220929298
1107704,IPSsimRF,50,0.21479304117357007
1107821,IPSsimRF,50,0.6932956292526692
1109840,IPSsimRF,50,0.4252864271120613
1110996,IPSsimRF,50,0.4785382128266293
1111577,IPSsimRF,50,0.5651120632287269
1113361,IPSsimRF,50,0.5859656655357904
1117243,IPSsimRF,50,0.5955971962670712
1118716,IPSsimRF,50,0.4182391621572718
1121909,IPSsimRF,50,0.5604456186564566
1128632,IPSsimRF,50,0.5296123044058875
1129560,IPSsimRF,50,0.4132998334205329
2082,IPSsimRF,100,0.34935703350212366
23287,IPSsimRF,100,0.1254736450214496
30611,IPSsimRF,100,0.28602218728822265
112700,IPSsimRF,100,0.39951395413692836
168329,IPSsimRF,100,0.40670706858603556
190623,IPSsimRF,100,0.7915260436016132
226975,IPSsimRF,100,0.22602306411177583
237669,IPSsimRF,100,0.5128224098036155
253263,IPSsimRF,100,0.3672429034320676
300025,IPSsimRF,100,0.43188584665750535
300986,IPSsimRF,100,0.4280108586999325
337656,IPSsimRF,100,0.31513772137665763
364210,IPSsimRF,100,0.4696130276186571
395948,IPSsimRF,100,0.40196844120432607
421946,IPSsimRF,100,0.33288577662301844
493490,IPSsimRF,100,0.41745621709784997
505390,IPSsimRF,100,0.46572476969481336
508292,IPSsimRF,100,0.39996062751904604
540006,IPSsimRF,100,0.34227783292447195
596569,IPSsimRF,100,0.13508888911369696
629937,IPSsimRF,100,0.3354826430545628
646091,IPSsimRF,100,0.37919664548929655
647362,IPSsimRF,100,0.27041654514214924
661905,IPSsimRF,100,0.07040702670628911
681645,IPSsimRF,100,0.45737645727328585
688007,IPSsimRF,100,0.5979073638469807
707882,IPSsimRF,100,0.9600397157248048
764738,IPSsimRF,100,0.5535707110844119
806694,IPSsimRF,100,0.44848749071312166
818583,IPSsimRF,100,0.3261951134505658
832573,IPSsimRF,100,0.3614865609624474
835760,IPSsimRF,100,0.5050240496314228
845121,IPSsimRF,100,0.217853952142506
935353,IPSsimRF,100,0.2974709392217221
935964,IPSsimRF,100,0.39635707239970874
952262,IPSsimRF,100,0.3919275988960783
952284,IPSsimRF,100,0.23289912935430446
975079,IPSsimRF,100,0.25627551062307824
1006728,IPSsimRF,100,0.13488588485557879
1040198,IPSsimRF,100,0.39304854529549677
1104300,IPSsimRF,100,0.5191281453374696
1104447,IPSsimRF,100,0.42776158967554656
1107704,IPSsimRF,100,0.21479304117357007
1107821,IPSsimRF,100,0.6709369704384376
1109840,IPSsimRF,100,0.3103134993161491
1110996,IPSsimRF,100,0.3706997100141986
1111577,IPSsimRF,100,0.5247994137023348
1113361,IPSsimRF,100,0.5544639348313781
1117243,IPSsimRF,100,0.4138338211643706
1118716,IPSsimRF,100,0.3540863711276378
1121909,IPSsimRF,100,0.4675960036670491
1128632,IPSsimRF,100,0.3818995129077995
1129560,IPSsimRF,100,0.2661917897412445
